question_id,correct_answer,hint,hint_score
295,to be present quietly,,0.0
296,children in the past and at present,"Besides him sits his wife , with their children around her, Granny and her elder brothers.",0.4458385407924652
297,help others as much as we can,It was an animal much weaker and smaller than the bird herself that had saved her life.,0.29013746976852417
298,Because the ant bit the man in one of his feet.,An ant was drinking at a small river and fell in.,0.3385133743286133
299,even the small can help the great,The small even can help the great.,0.6275601387023926
300,Help,The small even can help the great.,0.3691787123680115
301,who are very fat,We have found that Miracle Fat Burning Cream is clinically proven to burn fat and it uses a patented,0.484773188829422
302,Alli Diet Pill.,There are now thousands of Weight-Loss Products and Diet Programs available to choose from-that can,0.28073376417160034
303,Miracle Fat Burning Cream.,We have found that Miracle Fat Burning Cream is clinically proven to burn fat and it uses a patented,0.29510980162358946
304,it is a diet program full of fun,"_ 
Alli Diet Pill
This diet pill, claims to provide weight loss that ""won't be easy"".",0.3519422113895416
305,suggestions,,0.0
306,for half an hour every day,"You will find you can learn more effectively if you study for half an hour every day, rather than tr",0.2880431910484119
307,culture,It is the best passport to discovering another culture.,0.18248076736927032
308,Rupert Hoogewerf speaks fluent Chinese.,All of the fuss is over the annual report that Hoogewerf puts out ranking Chinese millionaires.,0.3963797688484192
309,Chinese companies need to work hard to improve their finance management and public relations.,Their finance management and public relations need most work.,0.38249433040618896
310,"If Hoogewerf doesn't compile ranks one day, he will choose to work in China.","Every day people, meanwhile, take delight in talking about his work.",0.5077809691429138
311,deal with problems rather than blame others,"However, you can have great power over what happens to you if you stop focusing on whom to blame and",0.432585209608078
312,chances for self-development,,0.0
313,A Winner's Secret,This is the winner's key to success.,0.3462056815624237
314,Headache may last several minutes.,What most people mean by headache is a pain which lasts several minutes or hours.,0.43742823600769043
315,What's a headache and its effect.,What is headache?,0.4303255081176758
316,people didn't know radio or crossword puzzle,"She was born on Feb. 11, 1900, in New York City, before the radio or crossword puzzle was invented.",0.20196698606014252
317,After she finished the 100-meter dash,But the public legend of Anna Ferris began at last year's Senior Games when she finished the 100-met,0.16302034258842468
318,those who live a regular and active life can be healthy,,0.0
319,Christ Church College,"Magdalen College
Many consider Magdalen to be one of the most beautiful Oxford's colleges.",0.24456945061683655
320,"A 15
th-century tower.",You can enjoy the medieval  church with its 15th-century tower.,0.24554204940795898
321,the author of The Lord of the Rings,"Christ Church College
Long before it became known as a location for the Harry Potter films, Christ C",0.310917466878891
322,It is smaller than the British Library.,"It is one of the oldest libraries in Europe, and in Britain is second in size only to the British Li",0.3024294376373291
323,In 1925.,"The National Spelling Bee was formed in 1925 as a collection of many local spelling bees,organized b",0.16062693297863007
324,the first prize has been shared four times in Bee history,"Mark Neuhauser won the first National Spelling Bee held that year, by successfully spelling ""gladiol",0.3665590463487696
325,To introduce a competition about spelling words.,"An insect bee stands out on the logo of the Scripps National Spelling Bee, despite ""Bee"" being unrel",0.31743910562807587
326,He thinks it is unacceptable.,,0.0
327,using others' Internet service is not stealing at all.,"For a start, if someone is using your Internet service or downloading, this will affect your speed o",0.42972564697265625
328,Wireless worries,"At that time, he was sitting in the street with a laptop  and using an unsecured  wireless connectio",0.4306168371131721
329,Computer defeats man in chess!,"The computer walked-or rather,rolled-away with 5,000 dollars in prize money and limited its remarks",0.2988603115081787
330,That he had lost to a machine.,,0.0
331,gave out some lights and sounds,,0.0
332,make the game less interesting,"Prozorov's disappointment was shared by several grand masters who were present,some of whom were so",0.15182645618915558
333,Mary Had a Little Lamb,"Mary Sawyer (1806-1889) lived on a farm with her family.One day, when she was about nine years old,",0.39903774857521057
334,It describes the true love between a little girl and her pet lamb.,It is about the deep love between a young girl and her pet lamb.,0.378621906042099
335,Mary and the little lamb developed a very close friendship.,He was so moved by the love between the child and her little pet lamb that he wrote a poem which he,0.41355690360069275
336,A website.,,0.0
337,give a brief introduction of an English learning site,"These stories are written for ESL(English as a second language ) learners who are, at least, high be",0.3576887547969818
